row,speed,bg_color,humanPaddleSize,aiPaddleSize,humanScore,aiScore,guess,tutorial,practice,rt,trial_index,time_elapsed,trial_type,button_pressed,response,responses,worker_id,fg_color,question,round,phase
572,15,#3077FF,1.2,1,1,0,1,NULL,NULL,NULL,59,541983,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,14,real-level
573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1779,60,543764,html-button-response,0,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2552,61,546318,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2067,62,548387,html-slider-response,NULL,88,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
576,13,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,63,565665,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,15,real-level
577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534,64,567200,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1613,65,568815,html-button-response,0,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2020,66,570837,html-slider-response,NULL,99,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
580,15,#3077FF,0.5,1,0,2,1,NULL,NULL,NULL,67,586136,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,16,real-level
581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2064,68,588202,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17260,69,605465,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2996,70,608464,html-slider-response,NULL,84,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
584,17,#3077FF,0.5,1,0,3,1,NULL,NULL,NULL,71,625769,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,17,real-level
585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1945,72,627718,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1414,73,629134,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2400,74,631536,html-slider-response,NULL,0,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
588,15,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,75,648914,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,18,real-level
589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1665,76,650582,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1325,77,651909,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2382,78,654293,html-slider-response,NULL,92,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
592,17,#3077FF,1.2,1,1,1,2,NULL,NULL,NULL,79,673497,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,19,real-level
593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1943,80,675442,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1270,81,676714,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1614,82,678330,html-slider-response,NULL,95,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
596,17,#3077FF,1.2,1,1,2,,NULL,NULL,NULL,83,697395,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,20,real-level
597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3179,84,700576,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1614,85,702192,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2340,86,704535,html-slider-response,NULL,8,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
600,13,#3077FF,1.2,1,0,1,1,NULL,NULL,NULL,87,719578,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,21,real-level
601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2409,88,721989,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1190,89,723181,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2206,90,725389,html-slider-response,NULL,88,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
604,15,#3077FF,1.9,1,1,0,1,NULL,NULL,NULL,91,742644,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,22,real-level
605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1733,92,744378,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1574,93,745955,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2229,94,748186,html-slider-response,NULL,99,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
608,15,#3077FF,0.5,1,1,2,,NULL,NULL,NULL,95,763593,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,23,real-level
609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2550,96,766144,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,878,97,767024,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2773,98,769799,html-slider-response,NULL,2,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
612,17,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,99,786976,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,24,real-level
613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1443,100,788421,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1287,101,789709,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2109,102,791820,html-slider-response,NULL,100,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
616,15,#3077FF,0.5,1,1,3,1,NULL,NULL,NULL,103,807291,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,25,real-level
617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1638,104,808931,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1325,105,810257,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2078,106,812337,html-slider-response,NULL,2,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
620,17,#3077FF,1.9,1,0,0,1,NULL,NULL,NULL,107,831341,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,26,real-level
621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1744,108,833087,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2030,109,835119,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2190,110,837311,html-slider-response,NULL,100,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
624,13,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,111,855024,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,27,real-level
625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2082,112,857108,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1287,113,858398,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3274,114,861675,html-slider-response,NULL,65,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
628,15,#3077FF,0.5,1,0,1,1,NULL,NULL,NULL,115,876790,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,28,real-level
629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1835,116,878627,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1309,117,879938,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2310,118,882250,html-slider-response,NULL,100,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
632,17,#3077FF,0.5,1,1,0,1,NULL,NULL,NULL,119,901456,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,29,real-level
633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1957,120,903415,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,669,121,904087,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2741,122,906831,html-slider-response,NULL,100,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
636,15,#3077FF,0.5,1,1,3,1,NULL,NULL,NULL,123,924605,pong,NULL,NULL,NULL,5b146e7bc85dc40001624518,mediumorchid,NULL,30,real-level
637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2373,124,926980,html-button-response,1,NULL,NULL,5b146e7bc85dc40001624518,NULL,length,0,NULL
638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381,125,928363,html-button-response,2,NULL,NULL,5b146e7bc85dc40001624518,NULL,difficulty,0,NULL
639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2286,126,930651,html-slider-response,NULL,1,NULL,5b146e7bc85dc40001624518,NULL,performance,0,NULL
640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43779,127,974435,survey-text,NULL,NULL,"{"Q0":"to grade multitask maybe or perception "}",5b146e7bc85dc40001624518,NULL,hypothesis,NULL,NULL
641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13717,0,13722,html-keyboard-response,NULL,NULL,NULL,5beba23494bff800011dbf9f,NULL,NULL,NULL,NULL
642,13,#3077FF,1.2,1,2,1,1,1,0,NULL,1,79179,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,NULL,NULL
643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9176,2,88357,html-keyboard-response,NULL,NULL,NULL,5beba23494bff800011dbf9f,NULL,NULL,NULL,NULL
644,13,#3077FF,0.5,1,0,2,,NULL,1,NULL,3,107214,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,NULL,NULL
645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5425,4,112643,html-keyboard-response,NULL,NULL,NULL,5beba23494bff800011dbf9f,NULL,NULL,NULL,NULL
646,13,#3077FF,1.9,1,1,0,3,NULL,1,NULL,5,135050,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,NULL,NULL
647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4417,6,139469,html-keyboard-response,NULL,NULL,NULL,5beba23494bff800011dbf9f,NULL,NULL,NULL,NULL
648,17,#3077FF,0.5,1,0,1,2,NULL,NULL,NULL,7,158485,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,1,real-level
649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7975,8,166465,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6398,9,172865,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11098,10,183968,html-slider-response,NULL,44,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
652,17,#3077FF,1.9,1,1,0,2,NULL,NULL,NULL,11,202987,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,2,real-level
653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900,12,205889,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4752,13,210643,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4246,14,214891,html-slider-response,NULL,62,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
656,15,#3077FF,0.5,1,0,1,1,NULL,NULL,NULL,15,229972,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,3,real-level
657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8418,16,238393,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1220,17,239615,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4623,18,244242,html-slider-response,NULL,59,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
660,15,#3077FF,1.9,1,1,1,2,NULL,NULL,NULL,19,261591,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,4,real-level
661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5193,20,266787,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2186,21,268975,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2698,22,271678,html-slider-response,NULL,70,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
664,15,#3077FF,1.9,1,0,0,,NULL,NULL,NULL,23,286975,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,5,real-level
665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4270,24,291248,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1888,25,293138,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5773,26,298913,html-slider-response,NULL,62,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
668,15,#3077FF,1.2,1,1,0,3,NULL,NULL,NULL,27,314310,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,6,real-level
669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2759,28,317072,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1178,29,318253,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2974,30,321229,html-slider-response,NULL,74,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
672,15,#3077FF,1.9,1,1,1,,NULL,NULL,NULL,31,336579,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,7,real-level
673,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3514,32,340095,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,892,33,340990,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4488,34,345481,html-slider-response,NULL,47,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
676,13,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,35,362879,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,8,real-level
677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3152,36,366033,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1522,37,367558,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3775,38,371335,html-slider-response,NULL,50,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
680,13,#3077FF,0.5,1,0,0,2,NULL,NULL,NULL,39,388581,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,9,real-level
681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2444,40,391027,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2175,41,393204,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5643,42,398850,html-slider-response,NULL,58,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
684,17,#3077FF,0.5,1,0,0,1,NULL,NULL,NULL,43,416117,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,10,real-level
685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3000,44,419120,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1226,45,420349,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3879,46,424232,html-slider-response,NULL,54,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
688,15,#3077FF,1.9,1,1,1,3,NULL,NULL,NULL,47,441884,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,11,real-level
689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2113,48,444001,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1939,49,445941,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3433,50,449376,html-slider-response,NULL,44,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
692,15,#3077FF,0.5,1,0,1,1,NULL,NULL,NULL,51,466886,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,12,real-level
693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2984,52,469873,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2421,53,472297,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2995,54,475294,html-slider-response,NULL,39,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
696,15,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,55,492604,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,13,real-level
697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2477,56,495084,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1341,57,496427,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5927,58,502356,html-slider-response,NULL,51,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
700,15,#3077FF,0.5,1,1,0,,NULL,NULL,NULL,59,517639,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,14,real-level
701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1937,60,519579,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1297,61,520878,html-button-response,2,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2778,62,523659,html-slider-response,NULL,55,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
704,17,#3077FF,1.2,1,0,0,2,NULL,NULL,NULL,63,540641,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,15,real-level
705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4071,64,544714,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1687,65,546403,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2951,66,549356,html-slider-response,NULL,54,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
708,17,#3077FF,1.2,1,1,1,3,NULL,NULL,NULL,67,566726,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,16,real-level
709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3259,68,569987,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,754,69,570744,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2877,70,573623,html-slider-response,NULL,64,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
712,17,#3077FF,1.2,1,2,1,2,NULL,NULL,NULL,71,592894,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,17,real-level
713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3110,72,596006,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1006,73,597015,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4216,74,601234,html-slider-response,NULL,94,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
716,13,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,75,616546,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,18,real-level
717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1689,76,618237,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
718,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1120,77,619360,html-button-response,0,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4693,78,624055,html-slider-response,NULL,52,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
720,15,#3077FF,1.2,1,0,0,3,NULL,NULL,NULL,79,641397,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,19,real-level
721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1978,80,643377,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950,81,644330,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,difficulty,0,NULL
723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3059,82,647391,html-slider-response,NULL,55,NULL,5beba23494bff800011dbf9f,NULL,performance,0,NULL
724,17,#3077FF,1.9,1,1,0,3,NULL,NULL,NULL,83,664632,pong,NULL,NULL,NULL,5beba23494bff800011dbf9f,mediumorchid,NULL,20,real-level
725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2049,84,666683,html-button-response,1,NULL,NULL,5beba23494bff800011dbf9f,NULL,length,0,NULL
